t,p_ref,,pulse,p_ref1
0.678000032,0.032863833,,5,0.032863833
0.679000016,0.032946384,,5,0.032946384
0.68,0.033028936,,5,0.033028936
0.681000024,0.033111487,,5,0.033111487
0.682000008,0.033194038,,5,0.033194038
0.682999992,0.033276589,,5,0.033276589
0.684000016,0.033359141,,5,0.033359141
0.685,0.033441692,,5,0.033441692
0.686000024,0.033524243,,5,0.033524243
0.687000008,0.033606795,,5,0.033606795
0.688000032,0.033689346,,5,0.033689346
0.689000016,0.033771897,,5,0.033771897
0.69,0.033854448,,5,0.033854448
0.691000024,0.033937,,5,0.033937
0.692000008,0.034019551,,5,0.034019551
0.693000032,0.034102102,,5,0.034102102
0.694000016,0.034184654,,5,0.034184654
0.695,0.034267205,,5,0.034267205
0.696000024,0.034349756,,5,0.034349756
0.697000008,0.034432307,,5,0.034432307
0.698000032,0.034514859,,5,0.034514859
0.699000016,0.03459741,,5,0.03459741
0.7,0.034679961,,5,0.034679961
0.701000024,0.034762512,,5,0.034762512
0.702000008,0.034845064,,5,0.034845064
0.703000032,0.034927615,,5,0.034927615
0.704000016,0.035010166,,5,0.035010166
0.705,0.035092718,,5,0.035092718
0.706000024,0.035175269,,5,0.035175269
0.707000008,0.03525782,,5,0.03525782
0.708000032,0.035340371,,5,0.035340371
0.709000016,0.035422923,,5,0.035422923
0.71,0.035505474,,5,0.035505474
0.711000024,0.035588025,,5,0.035588025
0.712000008,0.035670577,,5,0.035670577
0.712999992,0.035753128,,5,0.035753128
0.714000016,0.035835679,,5,0.035835679
0.715,0.03591823,,5,0.03591823
0.716000024,0.036000782,,5,0.036000782
0.717000008,0.036083333,,5,0.036083333
0.718000032,0.036165884,,5,0.036165884
0.719000016,0.036248436,,5,0.036248436
0.72,0.036330987,,5,0.036330987
0.721000024,0.036413538,,5,0.036413538
0.722000008,0.036496089,,5,0.036496089
0.723000032,0.036578641,,5,0.036578641
0.724000016,0.036661192,,5,0.036661192
0.725,0.036743743,,5,0.036743743
0.726000024,0.036826294,,5,0.036826294
0.727000008,0.036908846,,5,0.036908846
0.728000032,0.036991397,,5,0.036991397
0.729000016,0.037073948,,5,0.037073948
0.73,0.0371565,,5,0.0371565
0.731000024,0.037239051,,5,0.037239051
0.732000008,0.037321602,,5,0.037321602
0.733000032,0.037404153,,5,0.037404153
0.734000016,0.037486705,,5,0.037486705
0.735,0.037569256,,5,0.037569256
0.736000024,0.037651807,,5,0.037651807
0.737000008,0.037734359,,5,0.037734359
0.738000032,0.03781691,,5,0.03781691
0.739000016,0.037899461,,5,0.037899461
0.74,0.037982012,,5,0.037982012
0.741000024,0.038064564,,5,0.038064564
0.742000008,0.038147115,,5,0.038147115
0.743000032,0.038229666,,5,0.038229666
0.744000016,0.038312218,,5,0.038312218
0.745,0.038394769,,5,0.038394769
0.746000024,0.03847732,,5,0.03847732
0.747000008,0.038559871,,5,0.038559871
0.748000032,0.038642423,,5,0.038642423
0.749000016,0.038724974,,5,0.038724974
0.75,0.038807525,,5,0.038807525
0.751000024,0.038890076,,5,0.038890076
0.752000008,0.038972628,,5,0.038972628
0.753000032,0.039055179,,5,0.039055179
0.754000016,0.03913773,,5,0.03913773
0.755,0.039220282,,5,0.039220282
0.756000024,0.039302833,,5,0.039302833
0.757000008,0.039385384,,5,0.039385384
0.758000032,0.039467935,,5,0.039467935
0.759000016,0.039550487,,5,0.039550487
0.76,0.039633038,,5,0.039633038
0.761000024,0.039715589,,5,0.039715589
0.762000008,0.039798141,,5,0.039798141
0.763000032,0.039880692,,5,0.039880692
0.764000016,0.039963243,,5,0.039963243
0.765,0.040045794,,5,0.040045794
0.766000024,0.040128346,,5,0.040128346
0.767000008,0.040210897,,5,0.040210897
0.768000032,0.040293448,,5,0.040293448
0.769000016,0.040376,,5,0.040376
0.77,0.040458551,,5,0.040458551
0.771000024,0.040541102,,5,0.040541102
0.772000008,0.040623653,,5,0.040623653
0.773000032,0.040706205,,5,0.040706205
0.774000016,0.040788756,,5,0.040788756
0.775,0.040871307,,5,0.040871307
0.776000024,0.040953858,,5,0.040953858
0.777000008,0.04103641,,5,0.04103641
0.778000032,0.041118961,,5,0.041118961
0.779000016,0.041201512,,5,0.041201512
0.78,0.041284064,,5,0.041284064
0.781000024,0.041366615,,5,0.041366615
0.782000008,0.041449166,,5,0.041449166
0.783000032,0.041531717,,5,0.041531717
0.784000016,0.041614269,,5,0.041614269
0.785,0.04169682,,5,0.04169682
0.786000024,0.041779371,,5,0.041779371
0.787000008,0.041861923,,5,0.041861923
0.788000032,0.041944474,,5,0.041944474
0.789000016,0.042027025,,5,0.042027025
0.79,0.042109576,,5,0.042109576
0.791000024,0.042192128,,5,0.042192128
0.792000008,0.042274679,,5,0.042274679
0.793000032,0.04235723,,5,0.04235723
0.794000016,0.042439782,,5,0.042439782
0.795,0.042522333,,5,0.042522333
0.796000024,0.042604884,,5,0.042604884
0.797000008,0.042687435,,5,0.042687435
0.798000032,0.042769987,,5,0.042769987
0.799000016,0.042852538,,5,0.042852538
0.8,0.042935089,,5,0.042935089
0.801000024,0.04301764,,5,0.04301764
0.802000008,0.043100192,,5,0.043100192
0.803000032,0.043182743,,5,0.043182743
0.804000016,0.043265294,,5,0.043265294
0.805,0.043347846,,5,0.043347846
0.806000024,0.043430397,,5,0.043430397
0.807000008,0.043512948,,5,0.043512948
0.807999992,0.043595499,,5,0.043595499
0.809000016,0.043678051,,5,0.043678051
0.81,0.043760602,,5,0.043760602
0.811000024,0.043843153,,5,0.043843153
0.812000008,0.043925705,,5,0.043925705
0.813000032,0.044008256,,5,0.044008256
0.814000016,0.044090807,,5,0.044090807
0.815,0.044173358,,5,0.044173358
0.816000024,0.04425591,,5,0.04425591
0.817000008,0.044338461,,5,0.044338461
0.818000032,0.044421012,,5,0.044421012
0.819000016,0.044503564,,5,0.044503564
0.82,0.044586115,,5,0.044586115
0.821000024,0.044668666,,5,0.044668666
0.822000008,0.044751217,,5,0.044751217
0.823000032,0.044833769,,5,0.044833769
0.824000016,0.04491632,,5,0.04491632
0.825,0.044998871,,5,0.044998871
0.826000024,0.045081422,,5,0.045081422
0.827000008,0.045163974,,5,0.045163974
0.828000032,0.045246525,,5,0.045246525
0.829000016,0.045329076,,5,0.045329076
0.83,0.045411628,,5,0.045411628
0.831000024,0.045494179,,5,0.045494179
0.832000008,0.04557673,,5,0.04557673
0.833000032,0.045659281,,5,0.045659281
0.834000016,0.045741833,,5,0.045741833
0.835,0.045824384,,5,0.045824384
0.836000024,0.045906935,,5,0.045906935
0.837000008,0.045989487,,5,0.045989487
0.837999992,0.046072038,,5,0.046072038
0.839000016,0.046154589,,5,0.046154589
0.84,0.04623714,,5,0.04623714
0.841000024,0.046319692,,5,0.046319692
0.842000008,0.046402243,,5,0.046402243
0.843000032,0.046484794,,5,0.046484794
0.844000016,0.046567346,,0,0.046567346
0.845,0.046649897,,0,0.046649897
0.846000024,0.046732448,,0,0.046732448
0.847000008,0.046814999,,0,0.046814999
0.848000032,0.046897551,,0,0.046897551
0.849000016,0.046980102,,0,0.046980102
0.85,0.047062653,,0,0.047062653
0.851000024,0.047145204,,0,0.047145204
0.852000008,0.047227756,,0,0.047227756
0.853000032,0.047310307,,0,0.047310307
0.854000016,0.047392858,,0,0.047392858
0.855,0.04747541,,0,0.04747541
0.856000024,0.047557961,,0,0.047557961
0.857000008,0.047640512,,0,0.047640512
0.858000032,0.047723063,,0,0.047723063
0.859000016,0.047805615,,0,0.047805615
0.86,0.047888166,,0,0.047888166
0.861000024,0.047970717,,0,0.047970717
0.862000008,0.048053269,,0,0.048053269
0.863000032,0.04813582,,0,0.04813582
0.864000016,0.048218371,,0,0.048218371
0.865,0.048300922,,0,0.048300922
0.866000024,0.048383474,,0,0.048383474
0.867000008,0.048466025,,0,0.048466025
0.868000032,0.048548576,,0,0.048548576
0.869000016,0.048631128,,0,0.048631128
0.87,0.048713679,,0,0.048713679
0.871000024,0.04879623,,0,0.04879623
0.872000008,0.048878781,,0,0.048878781
0.873000032,0.048961333,,0,0.048961333
0.874000016,0.049043884,,0,0.049043884
0.875,0.049126435,,0,0.049126435
0.876000024,0.049208986,,0,0.049208986
0.877000008,0.049291538,,0,0.049291538
0.878000032,0.049374089,,0,0.049374089
0.879000016,0.04945664,,0,0.04945664
0.88,0.049539192,,0,0.049539192
0.881000024,0.049621743,,0,0.049621743
0.882000008,0.049704294,,0,0.049704294
0.883000032,0.049786845,,0,0.049786845
0.884000016,0.049869397,,0,0.049869397
0.885,0.049951948,,0,0.049951948
0.886000024,0.050034499,,0,0.050034499
0.887000008,0.050117051,,0,0.050117051
0.888000032,0.050199602,,0,0.050199602
0.889000016,0.050282153,,0,0.050282153
0.89,0.050364704,,0,0.050364704
0.891000024,0.050447256,,0,0.050447256
0.892000008,0.050529807,,0,0.050529807
0.893000032,0.050612358,,0,0.050612358
0.894000016,0.05069491,,0,0.05069491
0.895,0.050777461,,0,0.050777461
0.896000024,0.050860012,,0,0.050860012
0.897000008,0.050942563,,0,0.050942563
0.898000032,0.051025115,,0,0.051025115
0.899000016,0.051107666,,0,0.051107666
0.9,0.051190217,,0,0.051190217
0.901000024,0.051272768,,0,0.051272768
0.902000008,0.05135532,,0,0.05135532
0.903000032,0.051437871,,0,0.051437871
0.904000016,0.051520422,,0,0.051520422
0.905,0.051602974,,0,0.051602974
0.906000024,0.051685525,,0,0.051685525
0.907000008,0.051768076,,0,0.051768076
0.908000032,0.051850627,,0,0.051850627
0.909000016,0.051933179,,0,0.051933179
0.91,0.05201573,,0,0.05201573
0.911000024,0.052098281,,0,0.052098281
0.912000008,0.052180833,,0,0.052180833
0.913000032,0.052263384,,0,0.052263384
0.914000016,0.052345935,,0,0.052345935
0.915,0.052428486,,0,0.052428486
0.916000024,0.052511038,,0,0.052511038
0.917000008,0.052593589,,0,0.052593589
0.918000032,0.05267614,,0,0.05267614
0.919000016,0.052758692,,0,0.052758692
0.92,0.052841243,,0,0.052841243
0.921000024,0.052923794,,0,0.052923794
0.922000008,0.053006345,,0,0.053006345
0.923000032,0.053088897,,0,0.053088897
0.924000016,0.053171448,,0,0.053171448
0.925,0.053253999,,0,0.053253999
0.926000024,0.05333655,,0,0.05333655
0.927000008,0.053419102,,0,0.053419102
0.928000032,0.053501653,,0,0.053501653
0.929000016,0.053584204,,0,0.053584204
0.93,0.053666756,,0,0.053666756
0.931000024,0.053749307,,0,0.053749307
0.932000008,0.053831858,,0,0.053831858
0.932999992,0.053914409,,0,0.053914409
0.934000016,0.053996961,,0,0.053996961
0.935,0.054079512,,0,0.054079512
0.936000024,0.054162063,,0,0.054162063
0.937000008,0.054244615,,0,0.054244615
0.938000032,0.054327166,,0,0.054327166
0.939000016,0.054409717,,0,0.054409717
0.94,0.054492268,,0,0.054492268
0.941000024,0.05457482,,0,0.05457482
0.942000008,0.054657371,,0,0.054657371
0.943000032,0.054739922,,0,0.054739922
0.944000016,0.054822474,,0,0.054822474
0.945,0.054905025,,0,0.054905025
0.946000024,0.054987576,,0,0.054987576
0.947000008,0.055070127,,0,0.055070127
0.948000032,0.055152679,,0,0.055152679
0.949000016,0.05523523,,0,0.05523523
0.95,0.055317781,,0,0.055317781
0.951000024,0.055400332,,0,0.055400332
0.952000008,0.055482884,,0,0.055482884
0.953000032,0.055565435,,0,0.055565435
0.954000016,0.055647986,,0,0.055647986
0.955,0.055730538,,0,0.055730538
0.956000024,0.055813089,,0,0.055813089
0.957000008,0.05589564,,0,0.05589564
0.958000032,0.055978191,,0,0.055978191
0.959000016,0.056060743,,0,0.056060743
0.96,0.056143294,,0,0.056143294
0.961000024,0.056225845,,0,0.056225845
0.962000008,0.056308397,,0,0.056308397
0.962999992,0.056390948,,0,0.056390948
0.964000016,0.056473499,,0,0.056473499
0.965,0.05655605,,0,0.05655605
0.966000024,0.056638602,,0,0.056638602
0.967000008,0.056721153,,0,0.056721153
0.968000032,0.056803704,,0,0.056803704
0.969000016,0.056886256,,0,0.056886256
0.97,0.056968807,,0,0.056968807
0.971000024,0.057051358,,0,0.057051358
0.972000008,0.057133909,,0,0.057133909
0.973000032,0.057216461,,0,0.057216461
0.974000016,0.057299012,,0,0.057299012
0.975,0.057381563,,0,0.057381563
0.976000024,0.057464114,,0,0.057464114
0.977000008,0.057546666,,0,0.057546666
0.978000032,0.057629217,,0,0.057629217
0.979000016,0.057711768,,0,0.057711768
0.98,0.05779432,,0,0.05779432
0.981000024,0.057876871,,0,0.057876871
0.982000008,0.057959422,,0,0.057959422
0.983000032,0.058041973,,0,0.058041973
0.984000016,0.058124525,,0,0.058124525
0.985,0.058207076,,0,0.058207076
0.986000024,0.058289627,,0,0.058289627
0.987000008,0.058372179,,0,0.058372179
0.988000032,0.05845473,,0,0.05845473
0.989000016,0.058537281,,0,0.058537281
0.99,0.058619832,,0,0.058619832
0.991000024,0.058702384,,0,0.058702384
0.992000008,0.058784935,,0,0.058784935
0.993000032,0.058867486,,0,0.058867486
0.994000016,0.058950038,,0,0.058950038
0.995,0.059032589,,0,0.059032589
0.996000024,0.05911514,,0,0.05911514
0.997000008,0.059197691,,0,0.059197691
0.998000032,0.059280243,,0,0.059280243
0.999000016,0.059362794,,0,0.059362794
1,0.059445345,,0,0.059445345
1.001000024,0.059527896,,0,0.059527896
1.002000008,0.059610448,,0,0.059610448
1.003000032,0.059692999,,0,0.059692999
1.004000016,0.05977555,,0,0.05977555
1.005,0.059858102,,0,0.059858102
1.006000024,0.059940653,,0,0.059940653
1.007000008,0.060023204,,0,0.060023204
1.008000032,0.060105755,,0,0.060105755
1.009000016,0.060188307,,0,0.060188307
1.01,0.060270858,,0,0.060270858
1.011000024,0.060353409,,0,0.060353409
1.012000008,0.060435961,,0,0.060435961
1.013000032,0.060518512,,0,0.060518512
1.014000016,0.060601063,,0,0.060601063
1.015,0.060683614,,0,0.060683614
1.016000024,0.060766166,,0,0.060766166
1.017000008,0.060848717,,0,0.060848717
1.018000032,0.060931268,,0,0.060931268
1.019000016,0.06101382,,0,0.06101382
1.02,0.061096371,,0,0.061096371
1.021000024,0.061178922,,0,0.061178922
1.022000008,0.061261473,,0,0.061261473
1.023000032,0.061344025,,0,0.061344025
1.024000016,0.061426576,,0,0.061426576
1.025,0.061509127,,0,0.061509127
1.026000024,0.061591678,,0,0.061591678
1.027000008,0.06167423,,0,0.06167423
1.028000032,0.061756781,,0,0.061756781
1.029000016,0.061839332,,0,0.061839332
1.03,0.061921884,,0,0.061921884
1.031000024,0.062004435,,0,0.062004435
1.032000008,0.062086986,,0,0.062086986
1.033000032,0.062169537,,0,0.062169537
1.034000016,0.062252089,,0,0.062252089
1.035,0.06233464,,0,0.06233464
1.036000024,0.062417191,,0,0.062417191
1.037000008,0.062499743,,0,0.062499743
1.038000032,0.062582294,,0,0.062582294
1.039000016,0.062664845,,0,0.062664845
1.04,0.062747396,,0,0.062747396
1.041000024,0.062829948,,0,0.062829948
1.042000008,0.062912499,,0,0.062912499
1.043000032,0.06299505,,0,0.06299505
1.044000016,0.063077602,,0,0.063077602
1.045,0.063160153,,0,0.063160153
1.046000024,0.063242704,,0,0.063242704
1.047000008,0.063325255,,0,0.063325255
1.048000032,0.063407807,,0,0.063407807
1.049000016,0.063490358,,0,0.063490358
1.05,0.063572909,,0,0.063572909
1.051000024,0.06365546,,0,0.06365546
1.052000008,0.063738012,,0,0.063738012
1.053000032,0.063820563,,0,0.063820563
1.054000016,0.063903114,,0,0.063903114
1.055,0.063985666,,0,0.063985666
1.056000024,0.064068217,,0,0.064068217
1.057000008,0.064150768,,0,0.064150768
1.057999992,0.064233319,,0,0.064233319
1.059000016,0.064315871,,0,0.064315871
1.06,0.064398422,,0,0.064398422
1.061000024,0.064480973,,0,0.064480973
1.062000008,0.064563525,,0,0.064563525
1.063000032,0.064646076,,0,0.064646076
1.064000016,0.064728627,,0,0.064728627
1.065,0.064811178,,0,0.064811178
1.066000024,0.06489373,,0,0.06489373
1.067000008,0.064976281,,0,0.064976281
1.068000032,0.065058832,,0,0.065058832
1.069000016,0.065141384,,0,0.065141384
1.07,0.065223935,,0,0.065223935
1.071000024,0.065306486,,0,0.065306486
1.072000008,0.065389037,,0,0.065389037
1.073000032,0.065471589,,0,0.065471589
1.074000016,0.06555414,,0,0.06555414
1.075,0.065636691,,0,0.065636691
1.076000024,0.065719242,,0,0.065719242
1.077000008,0.065801794,,0,0.065801794
1.078000032,0.065884345,,0,0.065884345
1.079000016,0.065966896,,0,0.065966896
1.08,0.066049448,,0,0.066049448
1.081000024,0.066131999,,0,0.066131999
1.082000008,0.06621455,,0,0.06621455
1.083000032,0.066297101,,0,0.066297101
1.084000016,0.066379653,,0,0.066379653
1.085,0.066462204,,0,0.066462204
1.086000024,0.066544755,,0,0.066544755
1.087000008,0.066627307,,0,0.066627307
1.087999992,0.066709858,,0,0.066709858
1.089000016,0.066792409,,0,0.066792409
1.09,0.06687496,,0,0.06687496
1.091000024,0.066957512,,0,0.066957512
1.092000008,0.067040063,,0,0.067040063
1.093000032,0.067122614,,0,0.067122614
1.094000016,0.067205166,,0,0.067205166
1.095,0.067287717,,0,0.067287717
1.096000024,0.067370268,,0,0.067370268
1.097000008,0.067452819,,0,0.067452819
1.098000032,0.067535371,,0,0.067535371
1.099000016,0.067617922,,0,0.067617922
1.1,0.067700473,,0,0.067700473
1.101000024,0.067783024,,0,0.067783024
1.102000008,0.067865576,,0,0.067865576
1.103000032,0.067948127,,0,0.067948127
1.104000016,0.068030678,,0,0.068030678
1.105,0.06811323,,0,0.06811323
1.106000024,0.068195781,,0,0.068195781
1.107000008,0.068278332,,0,0.068278332
1.108000032,0.068360883,,0,0.068360883
1.109000016,0.068443435,,0,0.068443435
1.11,0.068525986,,0,0.068525986
1.111000024,0.068608537,,0,0.068608537
1.112000008,0.068691089,,0,0.068691089
1.113000032,0.06877364,,0,0.06877364
1.114000016,0.068856191,,0,0.068856191
1.115,0.068938742,,0,0.068938742
1.116000024,0.069021294,,0,0.069021294
1.117000008,0.069103845,,0,0.069103845
1.118000032,0.069186396,,0,0.069186396
1.119000016,0.069268948,,0,0.069268948
1.12,0.069351499,,0,0.069351499
1.121000024,0.06943405,,0,0.06943405
1.122000008,0.069516601,,0,0.069516601
1.123000032,0.069599153,,0,0.069599153
1.124000016,0.069681704,,0,0.069681704
1.125,0.069764255,,0,0.069764255
1.126000024,0.069846806,,0,0.069846806
1.127000008,0.069929358,,0,0.069929358
1.128000032,0.070011909,,0,0.070011909
1.129000016,0.07009446,,0,0.07009446
1.13,0.070177012,,0,0.070177012
1.131000024,0.070259563,,0,0.070259563
1.132000008,0.070342114,,0,0.070342114
1.133000032,0.070424665,,0,0.070424665
1.134000016,0.070507217,,0,0.070507217
1.135,0.070589768,,0,0.070589768
1.136000024,0.070672319,,0,0.070672319
1.137000008,0.070754871,,0,0.070754871
1.138000032,0.070837422,,0,0.070837422
1.139000016,0.070919973,,0,0.070919973
1.14,0.071002524,,0,0.071002524
1.141000024,0.071085076,,0,0.071085076
1.142000008,0.071167627,,0,0.071167627
1.143000032,0.071250178,,0,0.071250178
1.144000016,0.07133273,,0,0.07133273
1.145,0.071415281,,0,0.071415281
1.146000024,0.071497832,,0,0.071497832
1.147000008,0.071580383,,0,0.071580383
1.148000032,0.071662935,,0,0.071662935
1.149000016,0.071745486,,0,0.071745486
1.15,0.071828037,,0,0.071828037
1.151000024,0.071910588,,0,0.071910588
1.152000008,0.07199314,,0,0.07199314
1.153000032,0.072075691,,0,0.072075691
1.154000016,0.072158242,,0,0.072158242
1.155,0.072240794,,0,0.072240794
1.156000024,0.072323345,,0,0.072323345
1.157000008,0.072405896,,0,0.072405896
1.158000032,0.072488447,,0,0.072488447
1.159000016,0.072570999,,0,0.072570999
1.16,0.07265355,,0,0.07265355
1.161000024,0.072736101,,0,0.072736101
1.162000008,0.072818653,,0,0.072818653
1.163000032,0.072901204,,0,0.072901204
1.164000016,0.072983755,,0,0.072983755
1.165,0.073066306,,0,0.073066306
1.166000024,0.073148858,,0,0.073148858
1.167000008,0.073231409,,0,0.073231409
1.168000032,0.07331396,,0,0.07331396
1.169000016,0.073396512,,0,0.073396512
1.17,0.073479063,,0,0.073479063
1.171000024,0.073561614,,0,0.073561614
